SID,NAME,ISO_TIME,LAT,LON
1964228N21088,UNNAMED,1964-08-15 09:00:00,21.6,86.6
1964228N21088,UNNAMED,1964-08-15 12:00:00,22.0,86.2
1964228N21088,UNNAMED,1964-08-15 15:00:00,22.4,85.8
1964228N21088,UNNAMED,1964-08-15 18:00:00,22.8,85.4
1964228N21088,UNNAMED,1964-08-15 21:00:00,23.1,85.0
1964228N21088,UNNAMED,1964-08-16 00:00:00,23.5,84.7
1964228N21088,UNNAMED,1964-08-16 03:00:00,23.8,84.3
1964236N22088,UNNAMED,1964-08-22 18:00:00,21.9,87.7
1964236N22088,UNNAMED,1964-08-22 21:00:00,22.0,87.6
1964236N22088,UNNAMED,1964-08-23 00:00:00,22.1,87.5
1964236N22088,UNNAMED,1964-08-23 03:00:00,22.2,87.3
1964236N22088,UNNAMED,1964-08-23 06:00:00,22.3,87.1
1964236N22088,UNNAMED,1964-08-23 09:00:00,22.4,86.9
1964236N22088,UNNAMED,1964-08-23 12:00:00,22.5,86.6
1964236N22088,UNNAMED,1964-08-23 15:00:00,22.6,86.4
1964236N22088,UNNAMED,1964-08-23 18:00:00,22.7,86.2
1964236N22088,UNNAMED,1964-08-23 21:00:00,22.9,85.9
1964236N22088,UNNAMED,1964-08-24 00:00:00,23.0,85.6
1964236N22088,UNNAMED,1964-08-24 03:00:00,23.1,85.4
1964236N22088,UNNAMED,1964-08-24 06:00:00,23.2,85.2
1964236N22088,UNNAMED,1964-08-24 09:00:00,23.3,85.0
1964236N22088,UNNAMED,1964-08-24 12:00:00,23.3,84.9
1964236N22088,UNNAMED,1964-08-24 15:00:00,23.3,84.8
1964236N22088,UNNAMED,1964-08-24 18:00:00,23.3,84.7
1964236N22088,UNNAMED,1964-08-24 21:00:00,23.3,84.7
1964236N22088,UNNAMED,1964-08-25 00:00:00,23.3,84.6
1964236N22088,UNNAMED,1964-08-25 03:00:00,23.4,84.4
1964236N22088,UNNAMED,1964-08-25 06:00:00,23.5,84.0
1964236N22088,UNNAMED,1964-08-25 09:00:00,23.6,83.4
1964236N22088,UNNAMED,1964-08-25 12:00:00,23.8,82.8
1964236N22088,UNNAMED,1964-08-25 15:00:00,23.9,82.2
1964236N22088,UNNAMED,1964-08-25 18:00:00,24.0,81.7
1964236N22088,UNNAMED,1964-08-25 21:00:00,24.2,81.2
1964236N22088,UNNAMED,1964-08-26 00:00:00,24.4,80.7
1964236N22088,UNNAMED,1964-08-26 03:00:00,24.5,80.2
1964236N22088,UNNAMED,1964-08-26 06:00:00,24.6,79.8
1964236N22088,UNNAMED,1964-08-26 09:00:00,24.7,79.4
1964236N22088,UNNAMED,1964-08-26 12:00:00,24.8,79.0
1964236N22088,UNNAMED,1964-08-26 15:00:00,24.9,78.6
1964240N15111,UNNAMED,1964-08-28 15:00:00,16.0,99.4
1964240N15111,UNNAMED,1964-08-28 18:00:00,15.8,98.0
1964240N15111,UNNAMED,1964-08-28 21:00:00,15.6,96.7
1964240N15111,UNNAMED,1964-08-29 00:00:00,15.4,95.4
1964256N17141,TILDA,1964-09-24 03:00:00,17.6,99.7
1964256N17141,TILDA,1964-09-24 06:00:00,17.7,99.4
1964256N17141,TILDA,1964-09-24 09:00:00,17.7,99.1
1964256N17141,TILDA,1964-09-24 12:00:00,17.5,98.9
1964256N17141,TILDA,1964-09-24 15:00:00,17.1,98.6
1964256N17141,TILDA,1964-09-24 18:00:00,17.1,98.3
1964256N17141,TILDA,1964-09-24 21:00:00,17.2,98.0
1964256N17141,TILDA,1964-09-25 00:00:00,17.2,97.7
1964267N21089,UNNAMED,1964-09-22 18:00:00,20.6,89.3
1964267N21089,UNNAMED,1964-09-22 21:00:00,20.6,89.3
1964267N21089,UNNAMED,1964-09-23 00:00:00,20.7,89.1
1964267N21089,UNNAMED,1964-09-23 03:00:00,20.9,88.7
1964267N21089,UNNAMED,1964-09-23 06:00:00,21.2,88.1
1964267N21089,UNNAMED,1964-09-23 09:00:00,21.4,87.5
1964267N21089,UNNAMED,1964-09-23 12:00:00,21.7,86.9
1964267N21089,UNNAMED,1964-09-23 15:00:00,22.0,86.3
1964267N21089,UNNAMED,1964-09-23 18:00:00,22.3,85.6
1964267N21089,UNNAMED,1964-09-23 21:00:00,22.7,84.9
1964267N21089,UNNAMED,1964-09-24 00:00:00,23.0,84.3
1964267N21089,UNNAMED,1964-09-24 03:00:00,23.2,83.8
1964267N21089,UNNAMED,1964-09-24 06:00:00,23.3,83.4
1964267N21089,UNNAMED,1964-09-24 09:00:00,23.5,83.0
1964267N21089,UNNAMED,1964-09-24 12:00:00,23.6,82.7
1964267N21089,UNNAMED,1964-09-24 15:00:00,23.8,82.3
1964267N21089,UNNAMED,1964-09-24 18:00:00,23.9,81.9
1964267N21089,UNNAMED,1964-09-24 21:00:00,24.0,81.6
1964267N21089,UNNAMED,1964-09-25 00:00:00,24.2,81.2
1964267N21089,UNNAMED,1964-09-25 03:00:00,24.4,80.8
1964267N21089,UNNAMED,1964-09-25 06:00:00,24.8,80.3
1964267N21089,UNNAMED,1964-09-25 09:00:00,25.5,79.6
1964267N21089,UNNAMED,1964-09-25 12:00:00,26.2,78.8
1964267N21089,UNNAMED,1964-09-25 15:00:00,27.0,78.2
1964267N21089,UNNAMED,1964-09-25 18:00:00,27.7,77.7
1964267N21089,UNNAMED,1964-09-25 21:00:00,28.5,77.2
1964267N21089,UNNAMED,1964-09-26 00:00:00,29.2,76.7
1964267N21089,UNNAMED,1964-09-26 03:00:00,30.0,76.3
1964269N12142,BILLIE,1964-10-02 06:00:00,18.5,99.4
1964269N12142,BILLIE,1964-10-02 09:00:00,19.3,97.0
1964269N12142,BILLIE,1964-10-02 12:00:00,19.8,96.1
1964269N12142,BILLIE,1964-10-02 15:00:00,20.3,95.2
1964269N12142,BILLIE,1964-10-02 18:00:00,20.9,94.3
1964269N12142,BILLIE,1964-10-02 21:00:00,21.4,93.5
1964269N12142,BILLIE,1964-10-03 00:00:00,22.0,92.6
1964271N17086,UNNAMED,1964-09-27 06:00:00,17.2,85.7
1964271N17086,UNNAMED,1964-09-27 09:00:00,17.2,85.4
1964271N17086,UNNAMED,1964-09-27 12:00:00,17.2,85.1
1964271N17086,UNNAMED,1964-09-27 15:00:00,17.2,84.8
1964271N17086,UNNAMED,1964-09-27 18:00:00,17.2,84.4
1964271N17086,UNNAMED,1964-09-27 21:00:00,17.2,84.1
1964271N17086,UNNAMED,1964-09-28 00:00:00,17.2,83.7
1964271N17086,UNNAMED,1964-09-28 03:00:00,17.2,83.3
1964271N17086,UNNAMED,1964-09-28 06:00:00,17.2,82.9
1964271N17086,UNNAMED,1964-09-28 09:00:00,17.2,82.5
1964271N17086,UNNAMED,1964-09-28 12:00:00,17.2,82.1
1964271N17086,UNNAMED,1964-09-28 15:00:00,17.2,81.7
1964271N17086,UNNAMED,1964-09-28 18:00:00,17.2,81.3
1964271N17086,UNNAMED,1964-09-28 21:00:00,17.2,80.9
1964271N17086,UNNAMED,1964-09-29 00:00:00,17.1,80.4
1964271N17086,UNNAMED,1964-09-29 03:00:00,17.0,80.0
1964271N17086,UNNAMED,1964-09-29 06:00:00,16.9,79.5
1964271N17086,UNNAMED,1964-09-29 09:00:00,16.8,79.0
1964271N17086,UNNAMED,1964-09-29 12:00:00,16.8,78.4
1964271N17086,UNNAMED,1964-09-29 15:00:00,16.7,77.8
1964278N21091,UNNAMED,1964-10-03 18:00:00,20.7,91.3
1964278N21091,UNNAMED,1964-10-03 21:00:00,20.8,91.2
1964278N21091,UNNAMED,1964-10-04 00:00:00,20.9,91.1
1964278N21091,UNNAMED,1964-10-04 03:00:00,21.0,91.0
1964278N21091,UNNAMED,1964-10-04 06:00:00,21.1,90.9
1964278N21091,UNNAMED,1964-10-04 09:00:00,21.3,90.7
1964278N21091,UNNAMED,1964-10-04 12:00:00,21.5,90.5
1964278N21091,UNNAMED,1964-10-04 15:00:00,21.6,90.4
1964278N21091,UNNAMED,1964-10-04 18:00:00,21.7,90.4
1964278N21091,UNNAMED,1964-10-04 21:00:00,21.7,90.3
1964278N21091,UNNAMED,1964-10-05 00:00:00,21.8,90.3
1964278N21091,UNNAMED,1964-10-05 03:00:00,22.0,90.3
1964278N21091,UNNAMED,1964-10-05 06:00:00,22.2,90.3
1964278N21091,UNNAMED,1964-10-05 09:00:00,22.4,90.3
1964278N21091,UNNAMED,1964-10-05 12:00:00,22.7,90.2
1964278N21091,UNNAMED,1964-10-05 15:00:00,22.9,90.1
1964278N21091,UNNAMED,1964-10-05 18:00:00,23.1,90.0
1964278N21091,UNNAMED,1964-10-05 21:00:00,23.4,89.9
1964278N21091,UNNAMED,1964-10-06 00:00:00,23.6,89.7
1964278N21091,UNNAMED,1964-10-06 03:00:00,23.8,89.6
1964278N21091,UNNAMED,1964-10-06 06:00:00,24.0,89.5
1964278N21091,UNNAMED,1964-10-06 09:00:00,24.1,89.4
1964278N21091,UNNAMED,1964-10-06 12:00:00,24.2,89.3
1964278N21091,UNNAMED,1964-10-06 15:00:00,24.3,89.2
1964278N21091,UNNAMED,1964-10-06 18:00:00,24.4,89.1
1964278N21091,UNNAMED,1964-10-06 21:00:00,24.5,89.0
1964278N21091,UNNAMED,1964-10-07 00:00:00,24.5,88.8
1964278N21091,UNNAMED,1964-10-07 03:00:00,24.6,88.6
1964278N21091,UNNAMED,1964-10-07 06:00:00,24.6,88.4
1964278N21091,UNNAMED,1964-10-07 09:00:00,24.6,88.0
1964278N21091,UNNAMED,1964-10-07 12:00:00,24.6,87.6
1964278N21091,UNNAMED,1964-10-07 15:00:00,24.5,87.2
1964286N10112,UNNAMED,1964-10-14 21:00:00,14.1,99.5
1964286N10112,UNNAMED,1964-10-15 00:00:00,14.2,98.6
1964286N10112,UNNAMED,1964-10-15 03:00:00,14.1,97.9
1964286N10112,UNNAMED,1964-10-15 06:00:00,13.8,97.2
1964286N10112,UNNAMED,1964-10-15 09:00:00,13.4,96.6
1964286N10112,UNNAMED,1964-10-15 12:00:00,12.9,96.0
1964286N10112,UNNAMED,1964-10-15 15:00:00,12.3,95.3
1964286N10112,UNNAMED,1964-10-15 18:00:00,11.7,94.6
1964286N10112,UNNAMED,1964-10-15 21:00:00,11.2,93.8
1964286N10112,UNNAMED,1964-10-16 00:00:00,11.0,93.1
1964286N10112,UNNAMED,1964-10-16 03:00:00,11.3,92.4
1964286N10112,UNNAMED,1964-10-16 06:00:00,11.9,91.7
1964286N10112,UNNAMED,1964-10-16 09:00:00,12.6,91.0
1964286N10112,UNNAMED,1964-10-16 12:00:00,13.4,90.3
1964286N10112,UNNAMED,1964-10-16 15:00:00,14.1,89.5
1964286N10112,UNNAMED,1964-10-16 18:00:00,14.6,88.7
1964286N10112,UNNAMED,1964-10-16 21:00:00,15.1,87.9
1964286N10112,UNNAMED,1964-10-17 00:00:00,15.6,87.1
1964291N11143,GEORGIA,1964-10-24 15:00:00,14.7,99.7
1964291N11143,GEORGIA,1964-10-24 18:00:00,14.4,98.8
1964291N11143,GEORGIA,1964-10-24 21:00:00,14.3,97.7
1964291N11143,GEORGIA,1964-10-25 00:00:00,14.4,96.7
1964291N11143,GEORGIA,1964-10-25 03:00:00,14.6,95.7
1964291N11143,GEORGIA,1964-10-25 06:00:00,14.9,94.6
1964291N11143,GEORGIA,1964-10-25 09:00:00,15.4,93.6
1964291N11143,GEORGIA,1964-10-25 12:00:00,15.9,92.7
1964291N11143,GEORGIA,1964-10-25 15:00:00,16.5,91.8
1964291N11143,GEORGIA,1964-10-25 18:00:00,17.1,91.0
1964291N11143,GEORGIA,1964-10-25 21:00:00,17.8,90.3
1964291N11143,GEORGIA,1964-10-26 00:00:00,18.5,89.5
1964291N16091,UNNAMED,1964-10-16 18:00:00,16.0,90.8
1964291N16091,UNNAMED,1964-10-16 21:00:00,16.0,90.6
1964291N16091,UNNAMED,1964-10-17 00:00:00,16.0,90.4
1964291N16091,UNNAMED,1964-10-17 03:00:00,16.1,90.0
1964291N16091,UNNAMED,1964-10-17 06:00:00,16.2,89.3
1964291N16091,UNNAMED,1964-10-17 09:00:00,16.4,88.2
1964291N16091,UNNAMED,1964-10-17 12:00:00,16.6,87.3
1964291N16091,UNNAMED,1964-10-17 15:00:00,16.8,86.8
1964291N16091,UNNAMED,1964-10-17 18:00:00,17.1,86.5
1964291N16091,UNNAMED,1964-10-17 21:00:00,17.4,86.3
1964291N16091,UNNAMED,1964-10-18 00:00:00,17.7,86.1
1964291N16091,UNNAMED,1964-10-18 03:00:00,18.0,85.9
1964291N16091,UNNAMED,1964-10-18 06:00:00,18.3,85.7
1964291N16091,UNNAMED,1964-10-18 09:00:00,18.7,85.5
1964291N16091,UNNAMED,1964-10-18 12:00:00,19.1,85.2
1964291N16091,UNNAMED,1964-10-18 15:00:00,19.4,85.0
1964291N16091,UNNAMED,1964-10-18 18:00:00,19.7,84.7
1964291N16091,UNNAMED,1964-10-18 21:00:00,20.0,84.4
1964291N16091,UNNAMED,1964-10-19 00:00:00,20.3,84.1
1964291N16091,UNNAMED,1964-10-19 03:00:00,20.6,83.9
1964291N16091,UNNAMED,1964-10-19 06:00:00,20.8,83.7
1964291N16091,UNNAMED,1964-10-19 09:00:00,21.0,83.5
1964291N16091,UNNAMED,1964-10-19 12:00:00,21.2,83.4
1964291N16091,UNNAMED,1964-10-19 15:00:00,21.3,83.2
1964291N16091,UNNAMED,1964-10-19 18:00:00,21.4,83.0
1964291N16091,UNNAMED,1964-10-19 21:00:00,21.5,82.8
1964291N16091,UNNAMED,1964-10-20 00:00:00,21.7,82.7
1964291N16091,UNNAMED,1964-10-20 03:00:00,21.8,82.5
1964291N16091,UNNAMED,1964-10-20 06:00:00,22.0,82.5
1964291N16091,UNNAMED,1964-10-20 09:00:00,22.2,82.8
1964291N16091,UNNAMED,1964-10-20 12:00:00,22.5,83.1
1964291N16091,UNNAMED,1964-10-20 15:00:00,22.7,83.4
1964291N16091,UNNAMED,1964-10-20 18:00:00,22.9,83.6
1964291N16091,UNNAMED,1964-10-20 21:00:00,23.1,83.9
1964291N16091,UNNAMED,1964-10-21 00:00:00,23.2,84.1
1964291N16091,UNNAMED,1964-10-21 03:00:00,23.3,84.4
1964307N09072,UNNAMED,1964-11-01 18:00:00,9.3,72.4
1964307N09072,UNNAMED,1964-11-01 21:00:00,9.4,72.3
1964307N09072,UNNAMED,1964-11-02 00:00:00,9.4,72.1
1964307N09072,UNNAMED,1964-11-02 03:00:00,9.4,71.8
1964307N09072,UNNAMED,1964-11-02 06:00:00,9.4,71.5
1964307N09072,UNNAMED,1964-11-02 09:00:00,9.5,71.2
1964307N09072,UNNAMED,1964-11-02 12:00:00,9.6,70.8
1964307N09072,UNNAMED,1964-11-02 15:00:00,9.6,70.4
1964307N09072,UNNAMED,1964-11-02 18:00:00,9.6,70.0
1964307N09072,UNNAMED,1964-11-02 21:00:00,9.6,69.6
1964307N09072,UNNAMED,1964-11-03 00:00:00,9.7,69.2
1964307N09072,UNNAMED,1964-11-03 03:00:00,9.7,68.9
1964307N09072,UNNAMED,1964-11-03 06:00:00,9.8,68.6
1964307N09072,UNNAMED,1964-11-03 09:00:00,9.8,68.3
1964307N09072,UNNAMED,1964-11-03 12:00:00,9.9,68.1
1964307N09072,UNNAMED,1964-11-03 15:00:00,10.0,67.9
1964307N09072,UNNAMED,1964-11-03 18:00:00,10.1,67.7
1964307N09072,UNNAMED,1964-11-03 21:00:00,10.1,67.5
1964307N09072,UNNAMED,1964-11-04 00:00:00,10.1,67.2
1964307N09072,UNNAMED,1964-11-04 03:00:00,10.2,67.0
1964307N09072,UNNAMED,1964-11-04 06:00:00,10.3,66.7
1964307N09072,UNNAMED,1964-11-04 09:00:00,10.4,66.5
1964307N09072,UNNAMED,1964-11-04 12:00:00,10.5,66.2
1964307N09072,UNNAMED,1964-11-04 15:00:00,10.6,65.9
1964307N09072,UNNAMED,1964-11-04 18:00:00,10.7,65.7
1964307N09072,UNNAMED,1964-11-04 21:00:00,10.7,65.5
1964307N09072,UNNAMED,1964-11-05 00:00:00,10.8,65.3
1964307N09072,UNNAMED,1964-11-05 03:00:00,10.9,65.0
1964307N09072,UNNAMED,1964-11-05 06:00:00,11.0,64.7
1964307N09072,UNNAMED,1964-11-05 09:00:00,11.2,64.4
1964307N09072,UNNAMED,1964-11-05 12:00:00,11.4,64.0
1964307N09072,UNNAMED,1964-11-05 15:00:00,11.5,63.7
1964307N09072,UNNAMED,1964-11-05 18:00:00,11.6,63.4
1964307N09072,UNNAMED,1964-11-05 21:00:00,11.7,63.0
1964307N09072,UNNAMED,1964-11-06 00:00:00,11.8,62.7
1964307N09072,UNNAMED,1964-11-06 03:00:00,11.8,62.5
1964307N09072,UNNAMED,1964-11-06 06:00:00,11.8,62.3
1964307N09072,UNNAMED,1964-11-06 09:00:00,11.9,62.2
1964307N09072,UNNAMED,1964-11-06 12:00:00,11.9,62.2
1964307N09072,UNNAMED,1964-11-06 15:00:00,11.9,62.1
1964307N09072,UNNAMED,1964-11-06 18:00:00,11.9,62.0
1964307N09072,UNNAMED,1964-11-06 21:00:00,12.0,61.9
1964307N09072,UNNAMED,1964-11-07 00:00:00,12.0,61.8
1964307N09072,UNNAMED,1964-11-07 03:00:00,12.0,61.6
1964307N09072,UNNAMED,1964-11-07 06:00:00,12.0,61.3
1964307N09072,UNNAMED,1964-11-07 09:00:00,12.0,61.0
1964307N09072,UNNAMED,1964-11-07 12:00:00,12.0,60.6
1964307N09072,UNNAMED,1964-11-07 15:00:00,12.0,60.3
1964307N09072,UNNAMED,1964-11-07 18:00:00,12.0,60.0
1964307N09072,UNNAMED,1964-11-07 21:00:00,12.0,59.7
1964307N09072,UNNAMED,1964-11-08 00:00:00,11.9,59.3
1964307N09072,UNNAMED,1964-11-08 03:00:00,11.8,59.0
1964307N09072,UNNAMED,1964-11-08 06:00:00,11.7,58.6
1964307N09072,UNNAMED,1964-11-08 09:00:00,11.4,58.2
1964307N09072,UNNAMED,1964-11-08 12:00:00,11.1,57.8
1964307N09072,UNNAMED,1964-11-08 15:00:00,10.8,57.4
1964308N08096,UNNAMED,1964-11-03 06:00:00,7.5,95.6
1964308N08096,UNNAMED,1964-11-03 09:00:00,7.7,95.3
1964308N08096,UNNAMED,1964-11-03 12:00:00,7.9,95.0
1964308N08096,UNNAMED,1964-11-03 15:00:00,8.3,94.6
1964308N08096,UNNAMED,1964-11-03 18:00:00,8.8,94.1
1964308N08096,UNNAMED,1964-11-03 21:00:00,9.4,93.6
1964308N08096,UNNAMED,1964-11-04 00:00:00,10.0,93.1
1964308N08096,UNNAMED,1964-11-04 03:00:00,10.5,92.6
1964308N08096,UNNAMED,1964-11-04 06:00:00,10.9,92.3
1964308N08096,UNNAMED,1964-11-04 09:00:00,11.3,92.0
1964308N08096,UNNAMED,1964-11-04 12:00:00,11.7,91.7
1964308N08096,UNNAMED,1964-11-04 15:00:00,12.0,91.3
1964308N08096,UNNAMED,1964-11-04 18:00:00,12.2,90.8
1964308N08096,UNNAMED,1964-11-04 21:00:00,12.4,90.3
1964308N08096,UNNAMED,1964-11-05 00:00:00,12.5,89.8
1964308N08096,UNNAMED,1964-11-05 03:00:00,12.6,89.3
1964308N08096,UNNAMED,1964-11-05 06:00:00,12.6,88.8
1964308N08096,UNNAMED,1964-11-05 09:00:00,12.7,88.2
1964308N08096,UNNAMED,1964-11-05 12:00:00,12.7,87.6
1964308N08096,UNNAMED,1964-11-05 15:00:00,12.8,87.1
1964308N08096,UNNAMED,1964-11-05 18:00:00,12.8,86.6
1964308N08096,UNNAMED,1964-11-05 21:00:00,12.9,86.0
1964308N08096,UNNAMED,1964-11-06 00:00:00,12.9,85.5
1964308N08096,UNNAMED,1964-11-06 03:00:00,13.0,85.0
1964308N08096,UNNAMED,1964-11-06 06:00:00,13.0,84.5
1964308N08096,UNNAMED,1964-11-06 09:00:00,13.0,84.1
1964308N08096,UNNAMED,1964-11-06 12:00:00,13.0,83.7
1964308N08096,UNNAMED,1964-11-06 15:00:00,13.0,83.3
1964308N08096,UNNAMED,1964-11-06 18:00:00,13.0,82.9
1964308N08096,UNNAMED,1964-11-06 21:00:00,13.0,82.4
1964308N08096,UNNAMED,1964-11-07 00:00:00,12.9,81.9
1964308N08096,UNNAMED,1964-11-07 03:00:00,12.9,81.5
1964308N08096,UNNAMED,1964-11-07 06:00:00,12.8,81.1
1964308N08096,UNNAMED,1964-11-07 09:00:00,12.7,80.9
1964308N08096,UNNAMED,1964-11-07 12:00:00,12.7,80.7
1964308N08096,UNNAMED,1964-11-07 15:00:00,12.6,80.5
1964308N08096,UNNAMED,1964-11-07 18:00:00,12.6,80.3
1964308N08096,UNNAMED,1964-11-07 21:00:00,12.5,80.2
1964308N08096,UNNAMED,1964-11-08 00:00:00,12.5,80.1
1964308N08096,UNNAMED,1964-11-08 03:00:00,12.5,80.1
1964316N13117,KATE,1964-11-18 06:00:00,11.2,99.9
1964316N13117,KATE,1964-11-18 09:00:00,11.1,99.1
1964316N13117,KATE,1964-11-18 12:00:00,10.9,98.3
1964316N13117,KATE,1964-11-18 15:00:00,10.7,97.4
1964316N13117,KATE,1964-11-18 18:00:00,10.5,96.5
1964316N13117,KATE,1964-11-18 21:00:00,10.3,95.7
1964316N13117,KATE,1964-11-19 00:00:00,10.1,95.0
1964316N13117,KATE,1964-11-19 03:00:00,10.0,94.5
1964316N13117,KATE,1964-11-19 06:00:00,10.0,94.1
1964316N13117,KATE,1964-11-19 09:00:00,10.0,93.8
1964316N13117,KATE,1964-11-19 12:00:00,10.0,93.5
1964316N13117,KATE,1964-11-19 15:00:00,10.0,93.1
1964316N13117,KATE,1964-11-19 18:00:00,10.0,92.6
1964316N13117,KATE,1964-11-19 21:00:00,10.0,92.1
1964316N13117,KATE,1964-11-20 00:00:00,10.0,91.6
1964321N14086,UNNAMED,1964-11-16 06:00:00,13.6,85.6
1964321N14086,UNNAMED,1964-11-16 09:00:00,13.6,85.3
1964321N14086,UNNAMED,1964-11-16 12:00:00,13.6,85.0
1964321N14086,UNNAMED,1964-11-16 15:00:00,13.6,84.8
1964321N14086,UNNAMED,1964-11-16 18:00:00,13.6,84.6
1964321N14086,UNNAMED,1964-11-16 21:00:00,13.6,84.5
1964321N14086,UNNAMED,1964-11-17 00:00:00,13.6,84.3
1964321N14086,UNNAMED,1964-11-17 03:00:00,13.6,84.1
1964321N14086,UNNAMED,1964-11-17 06:00:00,13.6,83.9
1964321N14086,UNNAMED,1964-11-17 09:00:00,13.6,83.7
1964321N14086,UNNAMED,1964-11-17 12:00:00,13.6,83.5
1964321N14086,UNNAMED,1964-11-17 15:00:00,13.6,83.3
1964321N14086,UNNAMED,1964-11-17 18:00:00,13.6,83.1
1964321N14086,UNNAMED,1964-11-17 21:00:00,13.6,82.9
1964321N14086,UNNAMED,1964-11-18 00:00:00,13.6,82.7
1964321N14086,UNNAMED,1964-11-18 03:00:00,13.6,82.5
1964321N14086,UNNAMED,1964-11-18 06:00:00,13.6,82.3
1964321N14086,UNNAMED,1964-11-18 09:00:00,13.5,82.1
1964321N14086,UNNAMED,1964-11-18 12:00:00,13.3,81.9
1964321N14086,UNNAMED,1964-11-18 15:00:00,13.2,81.7
1964321N14086,UNNAMED,1964-11-18 18:00:00,13.1,81.5
1964321N14086,UNNAMED,1964-11-18 21:00:00,13.0,81.3
1964321N14086,UNNAMED,1964-11-19 00:00:00,13.0,81.2
1964321N14086,UNNAMED,1964-11-19 03:00:00,12.9,81.1
1964321N14086,UNNAMED,1964-11-19 06:00:00,12.8,81.0
1964321N14086,UNNAMED,1964-11-19 09:00:00,12.8,80.9
1964321N14086,UNNAMED,1964-11-19 12:00:00,12.8,80.8
1964321N14086,UNNAMED,1964-11-19 15:00:00,12.7,80.7
1964321N14086,UNNAMED,1964-11-19 18:00:00,12.6,80.6
1964321N14086,UNNAMED,1964-11-19 21:00:00,12.5,80.6
1964321N14086,UNNAMED,1964-11-20 00:00:00,12.4,80.6
1964321N14086,UNNAMED,1964-11-20 03:00:00,12.3,80.6
1964321N14086,UNNAMED,1964-11-20 06:00:00,12.3,80.7
1964321N14086,UNNAMED,1964-11-20 09:00:00,12.3,80.9
1964321N14086,UNNAMED,1964-11-20 12:00:00,12.3,81.2
1964321N14086,UNNAMED,1964-11-20 15:00:00,12.3,81.4
1964321N14086,UNNAMED,1964-11-20 18:00:00,12.4,81.5
1964321N14086,UNNAMED,1964-11-20 21:00:00,12.5,81.6
1964321N14086,UNNAMED,1964-11-21 00:00:00,12.5,81.7
1964321N14086,UNNAMED,1964-11-21 03:00:00,12.4,81.9
1964321N14086,UNNAMED,1964-11-21 06:00:00,12.2,82.1
1964321N14086,UNNAMED,1964-11-21 09:00:00,12.0,82.2
1964321N14086,UNNAMED,1964-11-21 12:00:00,11.7,82.4
1964321N14086,UNNAMED,1964-11-21 15:00:00,11.4,82.6
1964321N14086,UNNAMED,1964-11-21 18:00:00,11.2,82.8
1964321N14086,UNNAMED,1964-11-21 21:00:00,10.9,83.0
1964321N14086,UNNAMED,1964-11-22 00:00:00,10.7,83.1
1964321N14086,UNNAMED,1964-11-22 03:00:00,10.4,83.3
1964321N14086,UNNAMED,1964-11-22 06:00:00,10.2,83.4
1964321N14086,UNNAMED,1964-11-22 09:00:00,10.1,83.5
1964321N14086,UNNAMED,1964-11-22 12:00:00,10.1,83.6
1964321N14086,UNNAMED,1964-11-22 15:00:00,10.1,83.7
1964321N14086,UNNAMED,1964-11-22 18:00:00,10.0,83.8
1964321N14086,UNNAMED,1964-11-22 21:00:00,10.0,83.9
1964321N14086,UNNAMED,1964-11-23 00:00:00,10.0,83.9
1964321N14086,UNNAMED,1964-11-23 03:00:00,10.0,84.0
1964321N14086,UNNAMED,1964-11-23 06:00:00,10.1,84.1
1964321N14086,UNNAMED,1964-11-23 09:00:00,10.2,84.2
1964321N14086,UNNAMED,1964-11-23 12:00:00,10.3,84.3
1964321N14086,UNNAMED,1964-11-23 15:00:00,10.4,84.4
1964321N14086,UNNAMED,1964-11-23 18:00:00,10.5,84.4
1964321N14086,UNNAMED,1964-11-23 21:00:00,10.6,84.5
1964321N14086,UNNAMED,1964-11-24 00:00:00,10.8,84.5
1964321N14086,UNNAMED,1964-11-24 03:00:00,10.9,84.6
1964321N14086,UNNAMED,1964-11-24 06:00:00,11.1,84.6
1964321N14086,UNNAMED,1964-11-24 09:00:00,11.3,84.7
1964321N14086,UNNAMED,1964-11-24 12:00:00,11.5,84.7
1964321N14086,UNNAMED,1964-11-24 15:00:00,11.7,84.8
1964321N14086,UNNAMED,1964-11-24 18:00:00,11.9,84.9
1964321N14086,UNNAMED,1964-11-24 21:00:00,12.1,84.9
1964321N14086,UNNAMED,1964-11-25 00:00:00,12.4,85.0
1964321N14086,UNNAMED,1964-11-25 03:00:00,12.6,85.1
1964321N14086,UNNAMED,1964-11-25 06:00:00,12.8,85.2
1964321N14086,UNNAMED,1964-11-25 09:00:00,13.1,85.4
1964321N14086,UNNAMED,1964-11-25 12:00:00,13.3,85.6
1964321N14086,UNNAMED,1964-11-25 15:00:00,13.5,85.8
1964321N14086,UNNAMED,1964-11-25 18:00:00,13.6,86.1
1964321N14086,UNNAMED,1964-11-25 21:00:00,13.6,86.4
1964321N14086,UNNAMED,1964-11-26 00:00:00,13.5,86.7
1964321N14086,UNNAMED,1964-11-26 03:00:00,13.5,87.0
1964321N14086,UNNAMED,1964-11-26 06:00:00,13.5,87.3
1964321N14086,UNNAMED,1964-11-26 09:00:00,13.5,87.7
1964321N14086,UNNAMED,1964-11-26 12:00:00,13.5,88.0
1964321N14086,UNNAMED,1964-11-26 15:00:00,13.5,88.3
1964321N14086,UNNAMED,1964-11-26 18:00:00,13.5,88.6
1964321N14086,UNNAMED,1964-11-26 21:00:00,13.6,88.8
